id,day,negaff,stress,neurotic,stress_personmean,negaff_personmean,neurotic_gmc,stress_gmc,stress_pmc,negaff_pmc
211,4,2.1,1,3,1.03125,1.7625,-0.018421053,-0.364282581,-0.03125,0.3375
211,5,2,1.25,3,1.03125,1.7625,-0.018421053,-0.364282581,0.21875,0.2375
211,6,1.6,1,3,1.03125,1.7625,-0.018421053,-0.364282581,-0.03125,-0.1625
211,7,1.3,1,3,1.03125,1.7625,-0.018421053,-0.364282581,-0.03125,-0.4625
212,0,1.3,0.75,2,0.4375,1.4,0.981578947,-0.958032581,0.3125,-0.1
212,1,1.7,0.75,2,0.4375,1.4,0.981578947,-0.958032581,0.3125,0.3
212,2,1.2,0.25,2,0.4375,1.4,0.981578947,-0.958032581,-0.1875,-0.2
212,3,1.2,0.75,2,0.4375,1.4,0.981578947,-0.958032581,0.3125,-0.2
212,4,1.8,0.75,2,0.4375,1.4,0.981578947,-0.958032581,0.3125,0.4
212,5,1.3,0.25,2,0.4375,1.4,0.981578947,-0.958032581,-0.1875,-0.1
212,6,1.4,0,2,0.4375,1.4,0.981578947,-0.958032581,-0.4375,0
212,7,1.3,0,2,0.4375,1.4,0.981578947,-0.958032581,-0.4375,-0.1
213,0,1.9,0.5,1,1.375,2.7125,1.981578947,-0.020532581,-0.875,-0.8125
213,1,2.2,1.5,1,1.375,2.7125,1.981578947,-0.020532581,0.125,-0.5125
213,2,2.4,1.5,1,1.375,2.7125,1.981578947,-0.020532581,0.125,-0.3125
213,3,1.7,0.75,1,1.375,2.7125,1.981578947,-0.020532581,-0.625,-1.0125
213,4,2.2,1.5,1,1.375,2.7125,1.981578947,-0.020532581,0.125,-0.5125
213,5,3.8,1.5,1,1.375,2.7125,1.981578947,-0.020532581,0.125,1.0875
213,6,3.8,2,1,1.375,2.7125,1.981578947,-0.020532581,0.625,1.0875
213,7,3.7,1.75,1,1.375,2.7125,1.981578947,-0.020532581,0.375,0.9875
214,0,2.3,0.5,2.5,1.5625,3.0875,0.481578947,0.166967419,-1.0625,-0.7875
214,1,2.1,1.25,2.5,1.5625,3.0875,0.481578947,0.166967419,-0.3125,-0.9875
214,2,1.7,0.75,2.5,1.5625,3.0875,0.481578947,0.166967419,-0.8125,-1.3875
214,3,2.9,1.25,2.5,1.5625,3.0875,0.481578947,0.166967419,-0.3125,-0.1875
214,4,4.1,1.25,2.5,1.5625,3.0875,0.481578947,0.166967419,-0.3125,1.0125
214,5,3.3,2.25,2.5,1.5625,3.0875,0.481578947,0.166967419,0.6875,0.2125
214,6,4.2,3,2.5,1.5625,3.0875,0.481578947,0.166967419,1.4375,1.1125
214,7,4.1,2.25,2.5,1.5625,3.0875,0.481578947,0.166967419,0.6875,1.0125
215,0,1.5,0.75,3,0.5625,1.925,-0.018421053,-0.833032581,0.1875,-0.425
215,1,3.4,0.75,3,0.5625,1.925,-0.018421053,-0.833032581,0.1875,1.475
215,2,1.5,0.5,3,0.5625,1.925,-0.018421053,-0.833032581,-0.0625,-0.425
215,3,1.7,0,3,0.5625,1.925,-0.018421053,-0.833032581,-0.5625,-0.225
215,4,2,0.5,3,0.5625,1.925,-0.018421053,-0.833032581,-0.0625,0.075
215,5,1.6,0.5,3,0.5625,1.925,-0.018421053,-0.833032581,-0.0625,-0.325
215,6,1.7,0.5,3,0.5625,1.925,-0.018421053,-0.833032581,-0.0625,-0.225
215,7,2,1,3,0.5625,1.925,-0.018421053,-0.833032581,0.4375,0.075
218,0,1.1,0.5,1,0.21875,1.1125,1.981578947,-1.176782581,0.28125,-0.0125
218,1,1.4,0,1,0.21875,1.1125,1.981578947,-1.176782581,-0.21875,0.2875
218,2,1,0,1,0.21875,1.1125,1.981578947,-1.176782581,-0.21875,-0.1125
218,3,1,0.25,1,0.21875,1.1125,1.981578947,-1.176782581,0.03125,-0.1125
218,4,1.1,0.25,1,0.21875,1.1125,1.981578947,-1.176782581,0.03125,-0.0125
218,5,1.1,0.25,1,0.21875,1.1125,1.981578947,-1.176782581,0.03125,-0.0125
218,6,1.1,0.25,1,0.21875,1.1125,1.981578947,-1.176782581,0.03125,-0.0125
218,7,1.1,0.25,1,0.21875,1.1125,1.981578947,-1.176782581,0.03125,-0.0125
219,0,4.1,2,3,2.125,3.45,-0.018421053,0.729467419,-0.125,0.65
219,1,NA,NA,3,2.125,3.45,-0.018421053,0.729467419,NA,NA
219,2,NA,NA,3,2.125,3.45,-0.018421053,0.729467419,NA,NA
219,3,NA,NA,3,2.125,3.45,-0.018421053,0.729467419,NA,NA
219,4,NA,NA,3,2.125,3.45,-0.018421053,0.729467419,NA,NA
219,5,NA,NA,3,2.125,3.45,-0.018421053,0.729467419,NA,NA
219,6,NA,NA,3,2.125,3.45,-0.018421053,0.729467419,NA,NA
219,7,2.8,2.25,3,2.125,3.45,-0.018421053,0.729467419,0.125,-0.65
220,0,1.7,1.5,3.5,1.5,1.6125,-0.518421053,0.104467419,0,0.0875
220,1,2.8,1.5,3.5,1.5,1.6125,-0.518421053,0.104467419,0,1.1875
220,2,1.2,1.5,3.5,1.5,1.6125,-0.518421053,0.104467419,0,-0.4125
220,3,2.4,1.75,3.5,1.5,1.6125,-0.518421053,0.104467419,0.25,0.7875
220,4,1.4,1.75,3.5,1.5,1.6125,-0.518421053,0.104467419,0.25,-0.2125
220,5,1.3,1.75,3.5,1.5,1.6125,-0.518421053,0.104467419,0.25,-0.3125
220,6,1.1,1.25,3.5,1.5,1.6125,-0.518421053,0.104467419,-0.25,-0.5125
220,7,1,1,3.5,1.5,1.6125,-0.518421053,0.104467419,-0.5,-0.6125
221,0,3,1.75,2.5,1.3125,1.925,0.481578947,-0.083032581,0.4375,1.075
221,1,1.6,1,2.5,1.3125,1.925,0.481578947,-0.083032581,-0.3125,-0.325
221,2,1.7,0.75,2.5,1.3125,1.925,0.481578947,-0.083032581,-0.5625,-0.225
221,3,1.7,1.5,2.5,1.3125,1.925,0.481578947,-0.083032581,0.1875,-0.225
221,4,2.1,0.75,2.5,1.3125,1.925,0.481578947,-0.083032581,-0.5625,0.175
221,5,1.5,1.25,2.5,1.3125,1.925,0.481578947,-0.083032581,-0.0625,-0.425
221,6,1.8,2.25,2.5,1.3125,1.925,0.481578947,-0.083032581,0.9375,-0.125
221,7,2,1.25,2.5,1.3125,1.925,0.481578947,-0.083032581,-0.0625,0.075
222,0,1.8,0.5,1,0.833333333,1.866666667,1.981578947,-0.562199248,-0.333333333,-0.066666667
222,1,1,0.25,1,0.833333333,1.866666667,1.981578947,-0.562199248,-0.583333333,-0.866666667
222,2,NA,NA,1,0.833333333,1.866666667,1.981578947,-0.562199248,NA,NA
222,3,NA,NA,1,0.833333333,1.866666667,1.981578947,-0.562199248,NA,NA
222,4,3.4,2.25,1,0.833333333,1.866666667,1.981578947,-0.562199248,1.416666667,1.533333333
222,5,2.1,1,1,0.833333333,1.866666667,1.981578947,-0.562199248,0.166666667,0.233333333
222,6,1.6,0.25,1,0.833333333,1.866666667,1.981578947,-0.562199248,-0.583333333,-0.266666667
222,7,1.3,0.75,1,0.833333333,1.866666667,1.981578947,-0.562199248,-0.083333333,-0.566666667
223,0,3.2,1.5,2.5,2.229166667,3.778125,0.481578947,0.833634085,-0.729166667,-0.578125
223,1,4.1,2.333333333,2.5,2.229166667,3.778125,0.481578947,0.833634085,0.104166666,0.321875
223,2,3.8,2.5,2.5,2.229166667,3.778125,0.481578947,0.833634085,0.270833333,0.021875
223,3,4.3,2.25,2.5,2.229166667,3.778125,0.481578947,0.833634085,0.020833333,0.521875
223,4,3.525,2.5,2.5,2.229166667,3.778125,0.481578947,0.833634085,0.270833333,-0.253125
223,5,4.4,2.25,2.5,2.229166667,3.778125,0.481578947,0.833634085,0.020833333,0.621875
223,6,3.5,2.5,2.5,2.229166667,3.778125,0.481578947,0.833634085,0.270833333,-0.278125
223,7,3.4,2,2.5,2.229166667,3.778125,0.481578947,0.833634085,-0.229166667,-0.378125
224,0,2.3,2.25,3.5,1.65625,3,-0.518421053,0.260717419,0.59375,-0.7
224,1,5,2.5,3.5,1.65625,3,-0.518421053,0.260717419,0.84375,2
224,2,4,1.5,3.5,1.65625,3,-0.518421053,0.260717419,-0.15625,1
224,3,1,1.5,3.5,1.65625,3,-0.518421053,0.260717419,-0.15625,-2
224,4,1,1,3.5,1.65625,3,-0.518421053,0.260717419,-0.65625,-2
224,5,5,2,3.5,1.65625,3,-0.518421053,0.260717419,0.34375,2
224,6,4.6,1.25,3.5,1.65625,3,-0.518421053,0.260717419,-0.40625,1.6
224,7,1.1,1.25,3.5,1.65625,3,-0.518421053,0.260717419,-0.40625,-1.9
225,0,3.4,2.25,4,1.46875,2.5,-1.018421053,0.073217419,0.78125,0.9
225,1,3.8,1.25,4,1.46875,2.5,-1.018421053,0.073217419,-0.21875,1.3
225,2,2.2,1.25,4,1.46875,2.5,-1.018421053,0.073217419,-0.21875,-0.3
225,3,2.7,1.25,4,1.46875,2.5,-1.018421053,0.073217419,-0.21875,0.2
225,4,2.6,1.5,4,1.46875,2.5,-1.018421053,0.073217419,0.03125,0.1
225,5,2,1.25,4,1.46875,2.5,-1.018421053,0.073217419,-0.21875,-0.5
225,6,1.6,1.75,4,1.46875,2.5,-1.018421053,0.073217419,0.28125,-0.9
225,7,1.7,1.25,4,1.46875,2.5,-1.018421053,0.073217419,-0.21875,-0.8
226,0,5.5,2,4.5,1.75,3.9375,-1.518421053,0.354467419,0.25,1.5625
226,1,3.2,1.25,4.5,1.75,3.9375,-1.518421053,0.354467419,-0.5,-0.7375
226,2,4.4,2.25,4.5,1.75,3.9375,-1.518421053,0.354467419,0.5,0.4625
226,3,5.2,1.75,4.5,1.75,3.9375,-1.518421053,0.354467419,0,1.2625
226,4,2.9,1.5,4.5,1.75,3.9375,-1.518421053,0.354467419,-0.25,-1.0375
226,5,4.4,1.75,4.5,1.75,3.9375,-1.518421053,0.354467419,0,0.4625
226,6,3.5,1.75,4.5,1.75,3.9375,-1.518421053,0.354467419,0,-0.4375
226,7,2.4,1.75,4.5,1.75,3.9375,-1.518421053,0.354467419,0,-1.5375
227,0,4.9,2.25,4,2.142857143,3.5,-1.018421053,0.747324561,0.107142857,1.4
227,2,5.1,3,4,2.142857143,3.5,-1.018421053,0.747324561,0.857142857,1.6
227,3,2.9,2.5,4,2.142857143,3.5,-1.018421053,0.747324561,0.357142857,-0.6
227,4,2.3,1,4,2.142857143,3.5,-1.018421053,0.747324561,-1.142857143,-1.2
227,5,3,2,4,2.142857143,3.5,-1.018421053,0.747324561,-0.142857143,-0.5
227,6,2.9,1.5,4,2.142857143,3.5,-1.018421053,0.747324561,-0.642857143,-0.6
227,7,3.4,2.75,4,2.142857143,3.5,-1.018421053,0.747324561,0.607142857,-0.1
228,0,3.7,2,4,2.5625,4.425,-1.018421053,1.166967419,-0.5625,-0.725
228,1,5.9,4,4,2.5625,4.425,-1.018421053,1.166967419,1.4375,1.475
228,2,4.6,1.75,4,2.5625,4.425,-1.018421053,1.166967419,-0.8125,0.175
228,3,4.4,1.5,4,2.5625,4.425,-1.018421053,1.166967419,-1.0625,-0.025
228,4,5.2,3.75,4,2.5625,4.425,-1.018421053,1.166967419,1.1875,0.775
228,5,2.2,1.75,4,2.5625,4.425,-1.018421053,1.166967419,-0.8125,-2.225
228,6,4.5,2,4,2.5625,4.425,-1.018421053,1.166967419,-0.5625,0.075
228,7,4.9,3.75,4,2.5625,4.425,-1.018421053,1.166967419,1.1875,0.475
229,0,1.5,0.75,3,1.822916667,2.48125,-0.018421053,0.427384085,-1.072916667,-0.98125
229,1,4.2,1.75,3,1.822916667,2.48125,-0.018421053,0.427384085,-0.072916667,1.71875
229,2,3.3,2.333333333,3,1.822916667,2.48125,-0.018421053,0.427384085,0.510416666,0.81875
229,3,1.6,2,3,1.822916667,2.48125,-0.018421053,0.427384085,0.177083333,-0.88125
229,4,2.9,2,3,1.822916667,2.48125,-0.018421053,0.427384085,0.177083333,0.41875
229,5,3.4,2.5,3,1.822916667,2.48125,-0.018421053,0.427384085,0.677083333,0.91875
229,6,1.3,2.25,3,1.822916667,2.48125,-0.018421053,0.427384085,0.427083333,-1.18125
229,7,1.65,1,3,1.822916667,2.48125,-0.018421053,0.427384085,-0.822916667,-0.83125
230,0,1.1,0.5,2,0.5625,1.225,0.981578947,-0.833032581,-0.0625,-0.125
230,1,1.8,0.75,2,0.5625,1.225,0.981578947,-0.833032581,0.1875,0.575
230,2,1,1,2,0.5625,1.225,0.981578947,-0.833032581,0.4375,-0.225
230,3,1.1,0.5,2,0.5625,1.225,0.981578947,-0.833032581,-0.0625,-0.125
230,4,1.2,0.5,2,0.5625,1.225,0.981578947,-0.833032581,-0.0625,-0.025
230,5,1.1,0.25,2,0.5625,1.225,0.981578947,-0.833032581,-0.3125,-0.125
230,6,1.5,0.5,2,0.5625,1.225,0.981578947,-0.833032581,-0.0625,0.275
230,7,1,0.5,2,0.5625,1.225,0.981578947,-0.833032581,-0.0625,-0.225
231,0,1.6,0.5,2,0.78125,1.55,0.981578947,-0.614282581,-0.28125,0.05
231,1,1.6,1.25,2,0.78125,1.55,0.981578947,-0.614282581,0.46875,0.05
231,2,1.3,0.25,2,0.78125,1.55,0.981578947,-0.614282581,-0.53125,-0.25
231,3,1.7,1.5,2,0.78125,1.55,0.981578947,-0.614282581,0.71875,0.15
231,4,1.7,1,2,0.78125,1.55,0.981578947,-0.614282581,0.21875,0.15
231,5,1.4,0.25,2,0.78125,1.55,0.981578947,-0.614282581,-0.53125,-0.15
231,6,1.6,0.75,2,0.78125,1.55,0.981578947,-0.614282581,-0.03125,0.05
231,7,1.5,0.75,2,0.78125,1.55,0.981578947,-0.614282581,-0.03125,-0.05
233,0,3.3,1.5,1.5,1.285714286,2.971428571,1.481578947,-0.109818296,0.214285714,0.328571429
233,1,NA,NA,1.5,1.285714286,2.971428571,1.481578947,-0.109818296,NA,NA
233,2,2.6,1.5,1.5,1.285714286,2.971428571,1.481578947,-0.109818296,0.214285714,-0.371428571
233,3,3,1,1.5,1.285714286,2.971428571,1.481578947,-0.109818296,-0.285714286,0.028571429
233,4,3.2,1.25,1.5,1.285714286,2.971428571,1.481578947,-0.109818296,-0.035714286,0.228571429
233,5,2.9,1.25,1.5,1.285714286,2.971428571,1.481578947,-0.109818296,-0.035714286,-0.071428571
233,6,3.1,1.25,1.5,1.285714286,2.971428571,1.481578947,-0.109818296,-0.035714286,0.128571429
233,7,2.7,1.25,1.5,1.285714286,2.971428571,1.481578947,-0.109818296,-0.035714286,-0.271428571
234,0,2.5,1,4,1.4375,2.3625,-1.018421053,0.041967419,-0.4375,0.1375
234,1,2.4,2.25,4,1.4375,2.3625,-1.018421053,0.041967419,0.8125,0.0375
234,2,2.5,1.25,4,1.4375,2.3625,-1.018421053,0.041967419,-0.1875,0.1375
234,3,2.7,1.5,4,1.4375,2.3625,-1.018421053,0.041967419,0.0625,0.3375
234,4,2.2,1,4,1.4375,2.3625,-1.018421053,0.041967419,-0.4375,-0.1625
234,5,2.4,1.5,4,1.4375,2.3625,-1.018421053,0.041967419,0.0625,0.0375
234,6,2,1.75,4,1.4375,2.3625,-1.018421053,0.041967419,0.3125,-0.3625
234,7,2.2,1.25,4,1.4375,2.3625,-1.018421053,0.041967419,-0.1875,-0.1625
237,0,4.2,1.75,2,2,3.525,0.981578947,0.604467419,-0.25,0.675
237,1,4.7,2,2,2,3.525,0.981578947,0.604467419,0,1.175
237,2,3.8,2,2,2,3.525,0.981578947,0.604467419,0,0.275
237,3,2.9,2.25,2,2,3.525,0.981578947,0.604467419,0.25,-0.625
237,4,2.9,1.75,2,2,3.525,0.981578947,0.604467419,-0.25,-0.625
237,5,3.2,2,2,2,3.525,0.981578947,0.604467419,0,-0.325
237,6,3.3,2,2,2,3.525,0.981578947,0.604467419,0,-0.225
237,7,3.2,2.25,2,2,3.525,0.981578947,0.604467419,0.25,-0.325
238,0,2.5,0.75,3.5,1.46875,2.925,-0.518421053,0.073217419,-0.71875,-0.425
238,1,2.8,1.5,3.5,1.46875,2.925,-0.518421053,0.073217419,0.03125,-0.125
238,2,4.5,1.5,3.5,1.46875,2.925,-0.518421053,0.073217419,0.03125,1.575
238,3,3.5,1.75,3.5,1.46875,2.925,-0.518421053,0.073217419,0.28125,0.575
238,4,2.5,1.25,3.5,1.46875,2.925,-0.518421053,0.073217419,-0.21875,-0.425
238,5,2.2,1.5,3.5,1.46875,2.925,-0.518421053,0.073217419,0.03125,-0.725
238,6,2.7,2,3.5,1.46875,2.925,-0.518421053,0.073217419,0.53125,-0.225
238,7,2.7,1.5,3.5,1.46875,2.925,-0.518421053,0.073217419,0.03125,-0.225
239,0,3.2,1,4.5,1.75,3.3125,-1.518421053,0.354467419,-0.75,-0.1125
239,1,2.4,0.75,4.5,1.75,3.3125,-1.518421053,0.354467419,-1,-0.9125
239,2,3.9,1.5,4.5,1.75,3.3125,-1.518421053,0.354467419,-0.25,0.5875
239,3,3,1.5,4.5,1.75,3.3125,-1.518421053,0.354467419,-0.25,-0.3125
239,4,3.5,2,4.5,1.75,3.3125,-1.518421053,0.354467419,0.25,0.1875
239,5,3,2.25,4.5,1.75,3.3125,-1.518421053,0.354467419,0.5,-0.3125
239,6,3.2,2.5,4.5,1.75,3.3125,-1.518421053,0.354467419,0.75,-0.1125
239,7,4.3,2.5,4.5,1.75,3.3125,-1.518421053,0.354467419,0.75,0.9875
240,0,6.4,3.25,3,2.083333333,4.716666667,-0.018421053,0.687800752,1.166666667,1.683333333
240,1,5.9,1.25,3,2.083333333,4.716666667,-0.018421053,0.687800752,-0.833333333,1.183333333
240,2,1.1,0.75,3,2.083333333,4.716666667,-0.018421053,0.687800752,-1.333333333,-3.616666667
240,4,1.1,1.25,3,2.083333333,4.716666667,-0.018421053,0.687800752,-0.833333333,-3.616666667
240,6,6.9,3,3,2.083333333,4.716666667,-0.018421053,0.687800752,0.916666667,2.183333333
240,7,6.9,3,3,2.083333333,4.716666667,-0.018421053,0.687800752,0.916666667,2.183333333
241,0,2.9,1.75,1.5,2.28125,3.5,1.481578947,0.885717419,-0.53125,-0.6
241,1,6.1,2,1.5,2.28125,3.5,1.481578947,0.885717419,-0.28125,2.6
241,2,2.6,2.5,1.5,2.28125,3.5,1.481578947,0.885717419,0.21875,-0.9
241,3,2.9,2,1.5,2.28125,3.5,1.481578947,0.885717419,-0.28125,-0.6
241,4,4.8,2.75,1.5,2.28125,3.5,1.481578947,0.885717419,0.46875,1.3
241,5,1.3,2.5,1.5,2.28125,3.5,1.481578947,0.885717419,0.21875,-2.2
241,6,4.5,3,1.5,2.28125,3.5,1.481578947,0.885717419,0.71875,1
241,7,2.9,1.75,1.5,2.28125,3.5,1.481578947,0.885717419,-0.53125,-0.6
242,0,4.3,3,3.5,2.125,4.203125,-0.518421053,0.729467419,0.875,0.096875
242,1,1.8,1.25,3.5,2.125,4.203125,-0.518421053,0.729467419,-0.875,-2.403125
242,2,4.6,1.75,3.5,2.125,4.203125,-0.518421053,0.729467419,-0.375,0.396875
242,3,2.2,0.5,3.5,2.125,4.203125,-0.518421053,0.729467419,-1.625,-2.003125
242,4,4.5,2.25,3.5,2.125,4.203125,-0.518421053,0.729467419,0.125,0.296875
242,5,5.425,2.75,3.5,2.125,4.203125,-0.518421053,0.729467419,0.625,1.221875
242,6,5,2.5,3.5,2.125,4.203125,-0.518421053,0.729467419,0.375,0.796875
242,7,5.8,3,3.5,2.125,4.203125,-0.518421053,0.729467419,0.875,1.596875
243,0,1.8,1.25,3,1.375,1.7625,-0.018421053,-0.020532581,-0.125,0.0375
243,1,1.6,1.25,3,1.375,1.7625,-0.018421053,-0.020532581,-0.125,-0.1625
243,2,1.7,1.25,3,1.375,1.7625,-0.018421053,-0.020532581,-0.125,-0.0625
243,3,1.7,2,3,1.375,1.7625,-0.018421053,-0.020532581,0.625,-0.0625
243,4,2,1.25,3,1.375,1.7625,-0.018421053,-0.020532581,-0.125,0.2375
243,5,2.1,1.75,3,1.375,1.7625,-0.018421053,-0.020532581,0.375,0.3375
243,6,1.7,1.5,3,1.375,1.7625,-0.018421053,-0.020532581,0.125,-0.0625
243,7,1.5,0.75,3,1.375,1.7625,-0.018421053,-0.020532581,-0.625,-0.2625
244,0,1.3,0.75,2,1.09375,2.04375,0.981578947,-0.301782581,-0.34375,-0.74375
244,1,2.2,1.75,2,1.09375,2.04375,0.981578947,-0.301782581,0.65625,0.15625
244,2,2.55,1,2,1.09375,2.04375,0.981578947,-0.301782581,-0.09375,0.50625
244,3,1.6,0.5,2,1.09375,2.04375,0.981578947,-0.301782581,-0.59375,-0.44375
244,4,1.8,1,2,1.09375,2.04375,0.981578947,-0.301782581,-0.09375,-0.24375
244,5,1.9,1,2,1.09375,2.04375,0.981578947,-0.301782581,-0.09375,-0.14375
244,6,3.2,1.75,2,1.09375,2.04375,0.981578947,-0.301782581,0.65625,1.15625
244,7,1.8,1,2,1.09375,2.04375,0.981578947,-0.301782581,-0.09375,-0.24375
245,0,2.1,0.25,3,1.09375,2.6375,-0.018421053,-0.301782581,-0.84375,-0.5375
245,1,4.1,1.75,3,1.09375,2.6375,-0.018421053,-0.301782581,0.65625,1.4625
245,2,2.3,1.5,3,1.09375,2.6375,-0.018421053,-0.301782581,0.40625,-0.3375
245,3,5.6,1.5,3,1.09375,2.6375,-0.018421053,-0.301782581,0.40625,2.9625
245,4,1.8,1.25,3,1.09375,2.6375,-0.018421053,-0.301782581,0.15625,-0.8375
245,5,1.1,0.5,3,1.09375,2.6375,-0.018421053,-0.301782581,-0.59375,-1.5375
245,6,1.4,0.5,3,1.09375,2.6375,-0.018421053,-0.301782581,-0.59375,-1.2375
245,7,2.7,1.5,3,1.09375,2.6375,-0.018421053,-0.301782581,0.40625,0.0625
246,0,2.3,2,3.5,1.333333333,2.733333333,-0.518421053,-0.062199248,0.666666667,-0.433333333
246,1,3.5,1,3.5,1.333333333,2.733333333,-0.518421053,-0.062199248,-0.333333333,0.766666667
246,2,2.4,1,3.5,1.333333333,2.733333333,-0.518421053,-0.062199248,-0.333333333,-0.333333333
247,0,3,1.5,4.5,1.65625,2.975,-1.518421053,0.260717419,-0.15625,0.025
247,1,5.2,2.25,4.5,1.65625,2.975,-1.518421053,0.260717419,0.59375,2.225
247,2,3.7,2.25,4.5,1.65625,2.975,-1.518421053,0.260717419,0.59375,0.725
247,3,2.8,1.5,4.5,1.65625,2.975,-1.518421053,0.260717419,-0.15625,-0.175
247,4,2.3,1.75,4.5,1.65625,2.975,-1.518421053,0.260717419,0.09375,-0.675
247,5,2.2,2,4.5,1.65625,2.975,-1.518421053,0.260717419,0.34375,-0.775
247,6,2,1,4.5,1.65625,2.975,-1.518421053,0.260717419,-0.65625,-0.975
247,7,2.6,1,4.5,1.65625,2.975,-1.518421053,0.260717419,-0.65625,-0.375
248,0,1.7,1,4,1.25,2.5875,-1.018421053,-0.145532581,-0.25,-0.8875
248,1,3.6,0.75,4,1.25,2.5875,-1.018421053,-0.145532581,-0.5,1.0125
248,2,2,2,4,1.25,2.5875,-1.018421053,-0.145532581,0.75,-0.5875
248,3,2.8,1.25,4,1.25,2.5875,-1.018421053,-0.145532581,0,0.2125
248,4,3,1.25,4,1.25,2.5875,-1.018421053,-0.145532581,0,0.4125
248,5,1.6,1.25,4,1.25,2.5875,-1.018421053,-0.145532581,0,-0.9875
248,6,2.5,0.75,4,1.25,2.5875,-1.018421053,-0.145532581,-0.5,-0.0875
248,7,3.5,1.75,4,1.25,2.5875,-1.018421053,-0.145532581,0.5,0.9125
249,0,1.9,0.25,3.5,1.3125,2.3125,-0.518421053,-0.083032581,-1.0625,-0.4125
249,1,2.3,1.5,3.5,1.3125,2.3125,-0.518421053,-0.083032581,0.1875,-0.0125
249,2,2.5,1.5,3.5,1.3125,2.3125,-0.518421053,-0.083032581,0.1875,0.1875
249,3,2.1,1.25,3.5,1.3125,2.3125,-0.518421053,-0.083032581,-0.0625,-0.2125
249,4,1.9,1.5,3.5,1.3125,2.3125,-0.518421053,-0.083032581,0.1875,-0.4125
249,5,2.2,2,3.5,1.3125,2.3125,-0.518421053,-0.083032581,0.6875,-0.1125
249,6,1.8,1,3.5,1.3125,2.3125,-0.518421053,-0.083032581,-0.3125,-0.5125
249,7,3.8,1.5,3.5,1.3125,2.3125,-0.518421053,-0.083032581,0.1875,1.4875
301,0,2.4,1.75,2.5,1.4375,2.4625,0.481578947,0.041967419,0.3125,-0.0625
301,1,2,1,2.5,1.4375,2.4625,0.481578947,0.041967419,-0.4375,-0.4625
301,2,3.9,1.5,2.5,1.4375,2.4625,0.481578947,0.041967419,0.0625,1.4375
301,3,2.2,1,2.5,1.4375,2.4625,0.481578947,0.041967419,-0.4375,-0.2625
301,4,2.3,1.25,2.5,1.4375,2.4625,0.481578947,0.041967419,-0.1875,-0.1625
301,5,2.3,1.75,2.5,1.4375,2.4625,0.481578947,0.041967419,0.3125,-0.1625
301,6,1.8,2,2.5,1.4375,2.4625,0.481578947,0.041967419,0.5625,-0.6625
301,7,2.8,1.25,2.5,1.4375,2.4625,0.481578947,0.041967419,-0.1875,0.3375
302,0,3.3,1.25,3.5,1.8125,3.375,-0.518421053,0.416967419,-0.5625,-0.075
302,1,3.9,1.75,3.5,1.8125,3.375,-0.518421053,0.416967419,-0.0625,0.525
302,2,4,2.25,3.5,1.8125,3.375,-0.518421053,0.416967419,0.4375,0.625
302,3,3.6,2,3.5,1.8125,3.375,-0.518421053,0.416967419,0.1875,0.225
302,4,2.1,1,3.5,1.8125,3.375,-0.518421053,0.416967419,-0.8125,-1.275
302,5,2.8,1.5,3.5,1.8125,3.375,-0.518421053,0.416967419,-0.3125,-0.575
302,6,4.1,2.75,3.5,1.8125,3.375,-0.518421053,0.416967419,0.9375,0.725
302,7,3.2,2,3.5,1.8125,3.375,-0.518421053,0.416967419,0.1875,-0.175
303,0,2,1,2,0.4375,1.475,0.981578947,-0.958032581,0.5625,0.525
303,1,1.7,0.25,2,0.4375,1.475,0.981578947,-0.958032581,-0.1875,0.225
303,2,1.4,0.75,2,0.4375,1.475,0.981578947,-0.958032581,0.3125,-0.075
303,3,2.2,0.25,2,0.4375,1.475,0.981578947,-0.958032581,-0.1875,0.725
303,4,1.1,0,2,0.4375,1.475,0.981578947,-0.958032581,-0.4375,-0.375
303,5,1,0,2,0.4375,1.475,0.981578947,-0.958032581,-0.4375,-0.475
303,6,1.3,1,2,0.4375,1.475,0.981578947,-0.958032581,0.5625,-0.175
303,7,1.1,0.25,2,0.4375,1.475,0.981578947,-0.958032581,-0.1875,-0.375
304,0,1.9,1,2.5,0.78125,1.7125,0.481578947,-0.614282581,0.21875,0.1875
304,1,2.9,1,2.5,0.78125,1.7125,0.481578947,-0.614282581,0.21875,1.1875
304,2,1.6,1,2.5,0.78125,1.7125,0.481578947,-0.614282581,0.21875,-0.1125
304,3,1.8,0.75,2.5,0.78125,1.7125,0.481578947,-0.614282581,-0.03125,0.0875
304,4,1.1,0,2.5,0.78125,1.7125,0.481578947,-0.614282581,-0.78125,-0.6125
304,5,1.3,0.5,2.5,0.78125,1.7125,0.481578947,-0.614282581,-0.28125,-0.4125
304,6,1.8,0.75,2.5,0.78125,1.7125,0.481578947,-0.614282581,-0.03125,0.0875
304,7,1.3,1.25,2.5,0.78125,1.7125,0.481578947,-0.614282581,0.46875,-0.4125
305,0,2.1,1.25,1.5,1.84375,1.55,1.481578947,0.448217419,-0.59375,0.55
305,1,1.3,1.25,1.5,1.84375,1.55,1.481578947,0.448217419,-0.59375,-0.25
305,2,1,2.25,1.5,1.84375,1.55,1.481578947,0.448217419,0.40625,-0.55
305,3,1.2,2.25,1.5,1.84375,1.55,1.481578947,0.448217419,0.40625,-0.35
